Dress,female,Israel,Black_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,male,USA,Black_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,female,USA,Black_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,male,Israel,Black_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,female,USA,Black_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,Cut-Out_Dresses,Floral_Dresses,Bohemian_Dresses,,
Dress,female,USA,Long_Sleeve_Dresses,Blue_Dresses,Floral_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,male,Israel,Long_Sleeve_Dresses,Blue_Dresses,Floral_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,Blue_Dresses,Floral_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Cut-Out_Dresses,White_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,male,USA,Tank_Dresses,White_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,female,Israel,Long_Sleeve_Dresses,White_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Black_Dresses,Tank_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,male,USA,Cut-Out_Dresses,Red_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Tank_Dresses,Red_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,male,Israel,Long_Sleeve_Dresses,Blue_Dresses,Maxi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Midi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Blue_Dresses,Floral_Dresses,Midi_Dresses,Bohemian_Dresses,,
Dress,male,Israel,White_Dresses,Floral_Dresses,Midi_Dresses,Bohemian_Dresses,,
Dress,female,USA,White_Dresses,Floral_Dresses,Midi_Dresses,Bohemian_Dresses,,
Dress,female,USA,Long_Sleeve_Dresses,Shift_Dresses,Navy_Dresses,Bohemian_Dresses,,
Dress,male,Israel,Long_Sleeve_Dresses,Shift_Dresses,Navy_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Tank_Dresses,Maxi_Dresses,Navy_Dresses,Bohemian_Dresses,,
Dress,female,Israel,Long_Sleeve_Dresses,Maxi_Dresses,Navy_Dresses,Bohemian_Dresses,,
Dress,female,Israel,Long_Sleeve_Dresses,Cut-Out_Dresses,Navy_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,Israel,Long_Sleeve_Dresses,Cut-Out_Dresses,Red_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Shift_Dresses,Bohemian_Dresses,,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,Israel,Long_Sleeve_Dresses,White_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,Red_Dresses,Shift_Dresses,Bohemian_Dresses,,
Dress,male,Israel,Long_Sleeve_Dresses,Red_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,Red_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,Red_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,Israel,Long_Sleeve_Dresses,Red_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,Blue_Dresses,Shift_Dresses,Bohemian_Dresses,Mini_Dresses,
Dress,female,Israel,Cut-Out_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,,
Dress,male,USA,Cut-Out_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Cut-Out_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,Israel,Cut-Out_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,USA,Cut-Out_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,USA,Tank_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,Israel,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,,
Dress,female,Israel,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Lace_Dresses,
Dress,male,Israel,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,Lace_Dresses
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,Lace_Dresses
Dress,female,USA,Black_Dresses,Tank_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,Israel,Cut-Out_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,,
Dress,male,Israel,Cut-Out_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Cut-Out_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Cut-Out_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Cut-Out_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,USA,Cut-Out_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,USA,Tank_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Long_Sleeve_Dresses,Red_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Cut-Out_Dresses,Navy_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,Israel,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,USA,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,USA,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,Israel,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,female,Israel,Cut-Out_Dresses,Blue_Dresses,Bodycon_Dresses,Cocktail_Dresses,,
Dress,male,Israel,Cut-Out_Dresses,Blue_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Cut-Out_Dresses,Blue_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Cut-Out_Dresses,Blue_Dresses,Bodycon_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Cut-Out_Dresses,Blue_Dresses,Bodycon_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Cut-Out_Dresses,Cocktail_Dresses,,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Cut-Out_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Cut-Out_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Cut-Out_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Cut-Out_Dresses,Cocktail_Dresses,Lace_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Floral_Dresses,Cocktail_Dresses,,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Floral_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Blue_Dresses,Bodycon_Dresses,Floral_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Bodycon_Dresses,Floral_Dresses,Cocktail_Dresses,Midi_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Maxi_Dresses,Cocktail_Dresses,,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Maxi_Dresses,Cocktail_Dresses,Lace_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Cocktail_Dresses,Lace_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,Cut-Out_Dresses,Maxi_Dresses,Cocktail_Dresses,,
Dress,female,USA,Black_Dresses,Cut-Out_Dresses,Maxi_Dresses,Cocktail_Dresses,,
Dress,male,USA,Tank_Dresses,Shift_Dresses,Navy_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,Israel,Long_Sleeve_Dresses,Cut-Out_Dresses,Navy_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Tank_Dresses,Shift_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,Red_Dresses,Shift_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses
Dress,male,USA,Long_Sleeve_Dresses,Cut-Out_Dresses,Shift_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Cut-Out_Dresses,Shift_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,female,USA,Tank_Dresses,Cut-Out_Dresses,White_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,Israel,Tank_Dresses,Cut-Out_Dresses,White_Dresses,Cocktail_Dresses,Mini_Dresses,
Dress,male,USA,Tank_Dresses,White_Dresses,Bodycon_Dresses,Floral_Dresses,Mini_Dresses,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Bodycon_Dresses,Floral_Dresses,Midi_Dresses,Lace_Dresses
Dress,female,Israel,Black_Dresses,Cut-Out_Dresses,Bodycon_Dresses,Floral_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,Blue_Dresses,Bodycon_Dresses,Floral_Dresses,Mini_Dresses,
Dress,female,Israel,Tank_Dresses,White_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,female,USA,Tank_Dresses,Shift_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,male,Israel,Long_Sleeve_Dresses,Red_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Maxi_Dresses,Floral_Dresses,Bohemian_Dresses,
Dress,male,USA,Tank_Dresses,Blue_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,female,USA,Long_Sleeve_Dresses,Blue_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,male,Israel,Long_Sleeve_Dresses,Blue_Dresses,Maxi_Dresses,Floral_Dresses,,
Dress,female,USA,Long_Sleeve_Dresses,Shift_Dresses,Navy_Dresses,Floral_Dresses,Mini_Dresses,
Dress,male,Israel,Long_Sleeve_Dresses,Shift_Dresses,Navy_Dresses,Floral_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,Maxi_Dresses,Navy_Dresses,Floral_Dresses,,
Dress,female,Israel,Long_Sleeve_Dresses,Maxi_Dresses,Navy_Dresses,Floral_Dresses,Bohemian_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,male,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,male,Israel,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,female,Israel,Black_Dresses,Long_Sleeve_Dresses,Shift_Dresses,Floral_Dresses,Bohemian_Dresses,Mini_Dresses
Dress,male,Israel,Long_Sleeve_Dresses,Blue_Dresses,Shift_Dresses,Floral_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Bodycon_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,Israel,Long_Sleeve_Dresses,Red_Dresses,Bodycon_Dresses,Lace_Dresses,,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Bohemian_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,USA,White_Dresses,Shift_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,male,Israel,White_Dresses,Shift_Dresses,Bohemian_Dresses,Lace_Dresses,Mini_Dresses,
Dress,male,USA,White_Dresses,Midi_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,female,Israel,Black_Dresses,Midi_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,male,USA,White_Dresses,Maxi_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,female,Israel,White_Dresses,Maxi_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,male,USA,White_Dresses,Maxi_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,female,USA,White_Dresses,Maxi_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,male,Israel,White_Dresses,Maxi_Dresses,Bohemian_Dresses,Lace_Dresses,,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,male,Israel,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,Israel,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,male,USA,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,USA,Long_Sleeve_Dresses,White_Dresses,Cocktail_Dresses,Lace_Dresses,Mini_Dresses,
Dress,female,USA,Black_Dresses,Tank_Dresses,Cocktail_Dresses,Lace_Dresses,,
